0.9322033898305084,-0.7627118644067796,-0.8983050847457628
0.9322033898305084,-0.7627118644067796,0.8983050847457628
0.9322033898305084,-0.6949152542372881,-0.9322033898305084
0.9322033898305084,-0.6949152542372881,0.9322033898305084
0.9322033898305084,-0.5593220338983051,-0.9661016949152542
0.9322033898305084,-0.5593220338983051,0.9661016949152543
0.9322033898305084,-0.3220338983050848,-1.0
0.9322033898305084,-0.3220338983050848,1.0
0.9322033898305084,0.3220338983050848,-1.0
0.9322033898305084,0.3220338983050848,1.0
0.9322033898305084,0.5593220338983051,-0.9661016949152542
0.9322033898305084,0.5593220338983051,0.9661016949152543
0.9322033898305084,0.6949152542372881,-0.9322033898305084
0.9322033898305084,0.6949152542372881,0.9322033898305084
0.9322033898305084,0.7627118644067796,-0.8983050847457628
0.9322033898305084,0.7627118644067796,0.8983050847457628
0.9322033898305084,0.8983050847457628,-0.7627118644067796
0.9322033898305084,0.8983050847457628,0.7627118644067796
0.9322033898305084,0.9322033898305084,-0.6949152542372881
0.9322033898305084,0.9322033898305084,0.6949152542372881
0.9322033898305084,0.9661016949152543,-0.5593220338983051
0.9322033898305084,0.9661016949152543,0.5593220338983051
0.9322033898305084,1.0,-0.3220338983050848
0.9322033898305084,1.0,0.3220338983050848
0.9661016949152543,-0.9661016949152542,-0.38983050847457623
0.9661016949152543,-0.9661016949152542,0.38983050847457634
0.9661016949152543,-0.9322033898305084,-0.5593220338983051
0.9661016949152543,-0.9322033898305084,0.5593220338983051
0.9661016949152543,-0.8983050847457628,-0.6610169491525424
0.9661016949152543,-0.8983050847457628,0.6610169491525424
0.9661016949152543,-0.864406779661017,-0.728813559322034
0.9661016949152543,-0.864406779661017,0.728813559322034
0.9661016949152543,-0.728813559322034,-0.864406779661017
0.9661016949152543,-0.728813559322034,0.8644067796610169
0.9661016949152543,-0.6610169491525424,-0.8983050847457628
0.9661016949152543,-0.6610169491525424,0.8983050847457628
0.9661016949152543,-0.5593220338983051,-0.9322033898305084
0.9661016949152543,-0.5593220338983051,0.9322033898305084
0.9661016949152543,-0.38983050847457623,-0.9661016949152542
0.9661016949152543,-0.38983050847457623,0.9661016949152543
0.9661016949152543,0.38983050847457634,-0.9661016949152542
0.9661016949152543,0.38983050847457634,0.9661016949152543
0.9661016949152543,0.5593220338983051,-0.9322033898305084
0.9661016949152543,0.5593220338983051,0.9322033898305084
0.9661016949152543,0.6610169491525424,-0.8983050847457628
0.9661016949152543,0.6610169491525424,0.8983050847457628
0.9661016949152543,0.728813559322034,-0.864406779661017
0.9661016949152543,0.728813559322034,0.8644067796610169
0.9661016949152543,0.8644067796610169,-0.728813559322034
0.9661016949152543,0.8644067796610169,0.728813559322034
0.9661016949152543,0.8983050847457628,-0.6610169491525424
0.9661016949152543,0.8983050847457628,0.6610169491525424
0.9661016949152543,0.9322033898305084,-0.5593220338983051
0.9661016949152543,0.9322033898305084,0.5593220338983051
0.9661016949152543,0.9661016949152543,-0.38983050847457623
0.9661016949152543,0.9661016949152543,0.38983050847457634
1.0,-0.9322033898305084,-0.3220338983050848
1.0,-0.9322033898305084,0.3220338983050848
1.0,-0.8983050847457628,-0.4915254237288136
1.0,-0.8983050847457628,0.4915254237288136
1.0,-0.864406779661017,-0.5932203389830508
1.0,-0.864406779661017,0.5932203389830508
1.0,-0.7966101694915254,-0.728813559322034
1.0,-0.7966101694915254,0.728813559322034
1.0,-0.728813559322034,-0.7966101694915254
1.0,-0.728813559322034,0.7966101694915255
1.0,-0.5932203389830508,-0.864406779661017
1.0,-0.5932203389830508,0.8644067796610169
1.0,-0.4915254237288136,-0.8983050847457628
1.0,-0.4915254237288136,0.8983050847457628
1.0,-0.3220338983050848,-0.9322033898305084
1.0,-0.3220338983050848,0.9322033898305084
1.0,0.3220338983050848,-0.9322033898305084
1.0,0.3220338983050848,0.9322033898305084
1.0,0.4915254237288136,-0.8983050847457628
1.0,0.4915254237288136,0.8983050847457628
1.0,0.5932203389830508,-0.864406779661017
1.0,0.5932203389830508,0.8644067796610169
1.0,0.728813559322034,-0.7966101694915254
1.0,0.728813559322034,0.7966101694915255
1.0,0.7966101694915255,-0.728813559322034
1.0,0.7966101694915255,0.728813559322034
1.0,0.8644067796610169,-0.5932203389830508
1.0,0.8644067796610169,0.5932203389830508
1.0,0.8983050847457628,-0.4915254237288136
1.0,0.8983050847457628,0.4915254237288136
1.0,0.9322033898305084,-0.3220338983050848
1.0,0.9322033898305084,0.3220338983050848
